Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop,Starting Anneal Temp
60,200000,100000,3000,1.0,0.0,0.1,20.0

Temperature,K,Spatial Spin Correlation
2.6500000000000012,23,-0.000814830508475
2.6500000000000012,24,-0.000781089139987
2.6500000000000012,25,-0.000907736974262
2.6500000000000012,26,-0.00118049278092
2.6500000000000012,27,-0.00125801946014
2.6500000000000012,28,-0.00134245134965
2.6500000000000012,29,-0.00124624921532
2.700000000000001,1,0.00628646683407
2.700000000000001,2,0.00306785415359
2.700000000000001,3,0.00149095522076
2.700000000000001,4,0.000719297970287
2.700000000000001,5,7.53871102741e-05
2.700000000000001,6,-0.000136634233103
2.700000000000001,7,-0.000631926135175
2.700000000000001,8,-0.000957412638627
2.700000000000001,9,-0.00065593743461
2.700000000000001,10,-0.00102458150241
2.700000000000001,11,-0.000969653693241
2.700000000000001,12,-0.000990997070517
2.700000000000001,13,-0.00100826009625
2.700000000000001,14,-0.000905466624817
2.700000000000001,15,-0.000631141452187
2.700000000000001,16,-0.000686069261352
2.700000000000001,17,-0.000877374973844
2.700000000000001,18,-0.00108908244403
2.700000000000001,19,-0.000883809374346
2.700000000000001,20,-0.00114181314082
2.700000000000001,21,-0.00123832914836
2.700000000000001,22,-0.00123770140197
2.700000000000001,23,-0.00135446223059
2.700000000000001,24,-0.000913313454698
2.700000000000001,25,-0.000435127641766
2.700000000000001,26,-0.000242723373091
2.700000000000001,27,-0.000439521866499
2.700000000000001,28,-0.000403740322243
2.700000000000001,29,-0.00040593743461
2.750000000000001,1,0.00671668236033
2.750000000000001,2,0.00382104519774
2.750000000000001,3,0.00211592906466
2.750000000000001,4,0.000889783427495
2.750000000000001,5,0.0003762868801
2.750000000000001,6,0.000178703703704
2.750000000000001,7,-0.000168910860013
2.750000000000001,8,-0.000215834902699
2.750000000000001,9,-0.000742357187696
2.750000000000001,10,-0.00109216886378
2.750000000000001,11,-0.000881246076585
2.750000000000001,12,-0.0011634180791
2.750000000000001,13,-0.000821453232894
2.750000000000001,14,-0.00104665725047
2.750000000000001,15,-0.00111633709981
2.750000000000001,16,-0.00113611111111
2.750000000000001,17,-0.0011830351538
2.750000000000001,18,-0.00107506277464
2.750000000000001,19,-0.00112167294413
2.750000000000001,20,-0.000972426239799
2.750000000000001,21,-0.000779394224733
2.750000000000001,22,-0.000816745134965
2.750000000000001,23,-0.000785828625235
2.750000000000001,24,-0.00101103264281
2.750000000000001,25,-0.00114772441933
2.750000000000001,26,-0.00106909918393
2.750000000000001,27,-0.00130073760201
2.750000000000001,28,-0.00113956371626
2.750000000000001,29,-0.00100444130571
2.800000000000001,1,0.00646882716049
2.800000000000001,2,0.00319983783218
2.800000000000001,3,0.00179776626909
2.800000000000001,4,0.00101308328102
2.800000000000001,5,0.000561105879891
2.800000000000001,6,-5.98922368696e-05
2.800000000000001,7,-0.00036450617284
2.800000000000001,8,-0.000517048545721
2.800000000000001,9,-0.000387575852689
2.800000000000001,10,-0.000408291483574
2.800000000000001,11,-0.000545611006487
2.800000000000001,12,-0.00054608181628
2.800000000000001,13,-0.000857287089349
2.800000000000001,14,-0.000659076166562
2.800000000000001,15,-0.000827939945595
2.800000000000001,16,-0.000951449047918
2.800000000000001,17,-0.00116503975727
2.800000000000001,18,-0.00110995501151
2.800000000000001,19,-0.000809107553882
2.800000000000001,20,-0.000626119481063
2.800000000000001,21,-0.00093355827579
2.800000000000001,22,-0.00109959719607
2.800000000000001,23,-0.00146274848295
2.800000000000001,24,-0.00141692299644
2.800000000000001,25,-0.00144328834484
2.800000000000001,26,-0.00113883134547
2.800000000000001,27,-0.00120207679431
2.800000000000001,28,-0.00107621364302
2.800000000000001,29,-0.00111890039757
2.8500000000000014,1,0.00618935446746
2.8500000000000014,2,0.00275197216991
2.8500000000000014,3,0.00173565076376
2.8500000000000014,4,0.00136779137895
2.8500000000000014,5,0.000822750575434
2.8500000000000014,6,0.000645255283532
2.8500000000000014,7,0.000298111529609
2.8500000000000014,8,-2.25099393178e-05
2.8500000000000014,9,-0.000188234986399
2.8500000000000014,10,-0.000451888470391
2.8500000000000014,11,-0.000454399455953
2.8500000000000014,12,-0.00076183825068
2.8500000000000014,13,-0.000885033479807
2.8500000000000014,14,-0.000925209248797
2.8500000000000014,15,-0.000749754132664
2.8500000000000014,16,-0.000865730278301
2.8500000000000014,17,-0.00117269826323
2.8500000000000014,18,-0.00129761979494
2.8500000000000014,19,-0.00127831659343
2.8500000000000014,20,-0.00144247227453
2.8500000000000014,21,-0.00158732475413
2.8500000000000014,22,-0.00158795250052
2.8500000000000014,23,-0.00142458150241
2.8500000000000014,24,-0.00137546034735
2.8500000000000014,25,-0.00122291797447
2.8500000000000014,26,-0.000967582130153
2.8500000000000014,27,-0.00124347666876
2.8500000000000014,28,-0.00107728081189
2.8500000000000014,29,-0.00080923310316
2.9000000000000012,1,0.0060869742624
2.9000000000000012,2,0.00269070935342
2.9000000000000012,3,0.00105605775267
2.9000000000000012,4,6.1707470182e-05
2.9000000000000012,5,-0.00033157564344
2.9000000000000012,6,-0.00065392341494
2.9000000000000012,7,-0.000367671060891
2.9000000000000012,8,-0.000360138104206
2.9000000000000012,9,-0.000541086001255
2.9000000000000012,10,-0.000751537978657
2.9000000000000012,11,-0.000633678593848
2.9000000000000012,12,-0.000772096672944
2.9000000000000012,13,-0.000629755178908
2.9000000000000012,14,-0.000730194601381
2.9000000000000012,15,-0.0010382611425
2.9000000000000012,16,-0.000888229755179
2.9000000000000012,17,-0.000746202134338
2.9000000000000012,18,-0.000532611424984
2.9000000000000012,19,-0.000596170747018
2.9000000000000012,20,-0.000499811676083
2.9000000000000012,21,-0.000554739485248
2.9000000000000012,22,-0.00100043942247
2.9000000000000012,23,-0.00102758945386
2.9000000000000012,24,-0.00116239799121
2.9000000000000012,25,-0.00103669177652
2.9000000000000012,26,-0.000787947269303
2.9000000000000012,27,-0.000873791588198
2.9000000000000012,28,-0.000681387319523
2.9000000000000012,29,-0.000608882611425
2.950000000000001,1,0.00595230696798
2.950000000000001,2,0.00230776836158
2.950000000000001,3,0.000516337099812
2.950000000000001,4,-0.00025657564344
2.950000000000001,5,-0.00057170433145
2.950000000000001,6,-0.00111392027621
2.950000000000001,7,-0.000993236032643
2.950000000000001,8,-0.0012134180791
2.950000000000001,9,-0.0010947740113
2.950000000000001,10,-0.00111486189579
2.950000000000001,11,-0.00109665725047
2.950000000000001,12,-0.000893110483365
2.950000000000001,13,-0.000494020715631
2.950000000000001,14,-0.000422300690521
2.950000000000001,15,-0.000796751412429
2.950000000000001,16,-0.00078027306968
2.950000000000001,17,-0.000713104205901
2.950000000000001,18,-0.000672614563716
2.950000000000001,19,-0.000363763339611
2.950000000000001,20,-0.000168848085374
2.950000000000001,21,-0.000128672316384
2.950000000000001,22,0.00013686440678
2.950000000000001,23,-0.000296594475832
2.950000000000001,24,-0.000386676082863
2.950000000000001,25,-0.000450078468299
2.950000000000001,26,-0.000577667922159
2.950000000000001,27,-0.000770229127433
2.950000000000001,28,-0.000781685499058
2.950000000000001,29,-0.000351679221594
